endTime,artistName,trackName,msPlayed,month
2021-06-15T20:18:00Z,Jorm,Dock of the Bay,190500,June 2021
2021-06-15T20:22:00Z,Wildflowers,17,240625,June 2021
2021-06-15T20:25:00Z,Rainbow Kitten Surprise,All That and More (Sailboat),171025,June 2021
2021-06-15T20:28:00Z,Iman,Vibration,188599,June 2021
2021-06-15T20:32:00Z,Todd Carey,Matthew Mcconaughey - La Felix Remix,260946,June 2021
2021-06-15T20:36:00Z,Goghi,Wolverine,210037,June 2021
2021-06-15T20:39:00Z,Forest Blakk,Love Me - BYNON Remix,214582,June 2021
2021-06-15T20:42:00Z,Driftwood,Lay Like You Do,200742,June 2021
2021-06-15T20:45:00Z,Katastrophic,Make It Right,198138,June 2021
2021-06-15T20:49:00Z,We Three,"hold me, baby",199626,June 2021
2021-06-15T20:52:00Z,Ky Rodgers,Apex,201370,June 2021
2021-06-15T20:55:00Z,Myles Parrish,Dixie Cup,165000,June 2021
2021-06-15T20:58:00Z,Birds of Bellwoods,Melatonin,189209,June 2021
2021-06-15T21:00:00Z,Riley Thomas,Roommate,159235,June 2021
2021-06-15T21:04:00Z,Hudson Thames,Last Call,216346,June 2021
2021-06-15T21:07:00Z,Jeff Pianki,Song About,219320,June 2021
2021-06-15T21:10:00Z,Ollie Joseph,Mexico,174672,June 2021
2021-06-15T21:14:00Z,Famous Exchange,Emocean,260831,June 2021
2021-06-15T21:16:00Z,Grady,500 Days of Summer,113764,June 2021
2021-06-15T21:19:00Z,Rookie,I Freaking Love You,175534,June 2021
2021-06-15T21:22:00Z,PLÜM,SØS (Remix),163960,June 2021
2021-06-15T21:25:00Z,Francis Aud,Without You,226870,June 2021
2021-06-15T21:29:00Z,Thoreau,Dunno,195000,June 2021
2021-06-15T21:32:00Z,Cody Sherman,Everything You Do,179154,June 2021
2021-06-15T21:35:00Z,Yoke Lore,Dead Ringer,219961,June 2021
2021-06-15T21:38:00Z,WESLEY,HOME,186413,June 2021
2021-06-15T21:41:00Z,Beoga,Let You Go (feat. Anderson East),164266,June 2021
2021-06-15T21:45:00Z,The Thing With Feathers,Figure It Out,240841,June 2021
2021-06-15T21:49:00Z,The Hussey Brothers,Ohio,233980,June 2021
2021-06-15T21:52:00Z,Run River North,Wake Up,191013,June 2021
2021-06-15T21:55:00Z,Jorm,Dock of the Bay,190500,June 2021
2021-06-15T21:59:00Z,Wildflowers,17,240625,June 2021
2021-06-15T22:01:00Z,Rainbow Kitten Surprise,All That and More (Sailboat),171025,June 2021
2021-06-16T03:05:00Z,Goghi,Wolverine,20448,June 2021
2021-06-16T03:05:00Z,Caamp,Wolf Song,3808,June 2021
2021-06-16T03:05:00Z,KALEO,Hey Gringo,3349,June 2021
2021-06-16T03:05:00Z,Iman,Vibration,160873,June 2021
2021-06-16T03:05:00Z,Todd Carey,Matthew Mcconaughey - La Felix Remix,2634,June 2021
2021-06-16T07:43:00Z,Lostboycrow,Strawberry Sunscreen,24458,June 2021
2021-06-16T19:58:00Z,Lostboycrow,Strawberry Sunscreen,2005,June 2021
2021-06-16T19:58:00Z,Quinn XCII,Fake Denim,1343,June 2021
2021-06-16T19:58:00Z,Noah Kahan,False Confidence,1994,June 2021
2021-06-16T20:02:00Z,Palm Village,Nocturnal,257739,June 2021
2021-06-16T20:05:00Z,Big Wild,No Words,215510,June 2021
2021-06-16T20:10:00Z,Spectre Jones,Habit,289014,June 2021
2021-06-16T20:13:00Z,Kygo,Gone Are The Days (feat. James Gillespie),196677,June 2021
2021-06-16T20:16:00Z,MAX,Love Me Less (feat. Quinn XCII),177669,June 2021
2021-06-16T20:19:00Z,The Astronomers,Area 51,179150,June 2021
2021-06-16T20:21:00Z,Diplo,MMXX – VIII - Kornél Kovács Remix,139463,June 2021
2021-06-16T20:25:00Z,Thoreau,Dunno,195000,June 2021
2021-06-16T20:28:00Z,Anthony Russo,Nobody To Love,213193,June 2021
2021-06-16T20:31:00Z,Vin Diesel,Feel Like I Do,185786,June 2021
2021-06-16T20:34:00Z,ARIUS,CRAZY FOR FALLING,175352,June 2021
2021-06-16T22:43:00Z,Goghi,Wolverine,2560,June 2021
2021-06-16T22:43:00Z,Wildflowers,17,3300,June 2021
2021-06-16T22:43:00Z,Rainbow Kitten Surprise,All That and More (Sailboat),1690,June 2021
2021-06-16T22:43:00Z,Iman,Vibration,6980,June 2021
2021-06-16T22:43:00Z,Peter Fenn,Arizona Summer,62440,June 2021
2021-06-16T22:43:00Z,Todd Carey,Matthew Mcconaughey - La Felix Remix,1390,June 2021
2021-06-16T22:44:00Z,Caamp,Moonsmoke,2420,June 2021
2021-06-16T22:44:00Z,Jude Barclay,Breaks My Soul,8410,June 2021
2021-06-16T22:44:00Z,Forest Blakk,Love Me - BYNON Remix,17210,June 2021
2021-06-16T22:45:00Z,Goghi,Wolverine,910,June 2021
2021-06-16T22:45:00Z,Ben Rector,Brand New,11180,June 2021
2021-06-16T22:45:00Z,Jake Scott,The Mason,59200,June 2021
2021-06-16T22:46:00Z,Levi Matthan,Honey (B),78980,June 2021
2021-06-17T01:13:00Z,CHAPPY,Colorado,19376,June 2021
2021-06-17T01:13:00Z,Levi Matthan,Honey (B),138843,June 2021
2021-06-17T01:23:00Z,Susto,Daniel,3160,June 2021
2021-06-17T01:23:00Z,Sadie Hawkins,The Way You Break My Heart,112780,June 2021
2021-06-17T01:26:00Z,Ryan Warnick,Black Coffee - Unplugged,184956,June 2021
2021-06-17T01:31:00Z,The Collection,Beautiful Life,255456,June 2021
2021-06-17T01:35:00Z,Phillip Larue,Summer,232444,June 2021
2021-06-17T01:38:00Z,Caamp,Strawberries,219344,June 2021
2021-06-17T01:41:00Z,Birds of Bellwoods,Melatonin,189209,June 2021
2021-06-17T01:46:00Z,Dermot Kennedy,A closeness,251173,June 2021
2021-06-17T01:49:00Z,Tall Tree Tales,Calahonda,199666,June 2021
2021-06-17T01:51:00Z,Lawrence,Casualty,143893,June 2021
2021-06-17T01:55:00Z,NEEDTOBREATHE,Brother (feat. Gavin DeGraw),208205,June 2021
2021-06-17T01:58:00Z,Patrick Droney,The Wire,212268,June 2021
2021-06-17T02:01:00Z,Caamp,Common Man,133477,June 2021
2021-06-17T02:03:00Z,Judah & the Lion,Never Give Up On You,162681,June 2021
2021-06-17T02:07:00Z,firekid,WHERE MY MONEY GOES (feat. CHIKA),246493,June 2021
2021-06-17T02:10:00Z,Rookie,I Freaking Love You,175534,June 2021
2021-06-17T02:11:00Z,Fulton Lee,Call You Mine,7175,June 2021
2021-06-17T18:00:00Z,Fulton Lee,Call You Mine,70111,June 2021
2021-06-17T18:02:00Z,Hollow Coves,Home,74101,June 2021
2021-06-17T18:05:00Z,Hills x Hills,You Feel Like Home,201412,June 2021
2021-06-17T18:08:00Z,Jeff Pianki,Song About,219320,June 2021
2021-06-17T18:12:00Z,The Brook & The Bluff,Halfway Up - Lonely Version,223488,June 2021
2021-06-17T18:15:00Z,Spectre Jones,Surplus,168517,June 2021
2021-06-17T18:19:00Z,Ben Rector,"30,000 Feet",256933,June 2021
2021-06-17T18:23:00Z,Wyatt Donaldson,Our First Love Song,255557,June 2021
2021-06-17T18:26:00Z,Freedom Fry,Shaky Ground,192893,June 2021
2021-06-17T18:31:00Z,Todd Carey,Matthew Mcconaughey - La Felix Remix,260946,June 2021
2021-06-17T18:35:00Z,Johnnyswim,Wait,250909,June 2021
2021-06-17T18:39:00Z,Caamp,"Fall, Fall, Fall",281180,June 2021
2021-06-17T18:42:00Z,The Mowgli's,Alone Sometimes,166743,June 2021
2021-06-17T18:46:00Z,Jervis Campbell,Teach Me to Dance,213381,June 2021
2021-06-18T00:18:00Z,Caamp,By and By,280794,June 2021
2021-06-18T00:20:00Z,ill Fayze,Oxy - Johann Regaya Remix,140676,June 2021
2021-06-18T00:22:00Z,Caamp,Vagabond,129463,June 2021
2021-06-18T00:23:00Z,The Hussey Brothers,Ohio,55539,June 2021
2021-06-18T00:26:00Z,Mike Mains & The Branches,Briggs,194736,June 2021
2021-06-18T00:30:00Z,Eddie Island,California Cosmo,232034,June 2021
2021-06-18T00:33:00Z,Patric Johnston,Gold,200213,June 2021
2021-06-18T00:36:00Z,Caamp,Moonsmoke,198346,June 2021
2021-06-18T00:40:00Z,Jude Barclay,Breaks My Soul,240000,June 2021
2021-06-18T00:43:00Z,Hillsong Young & Free,Best Friends,185573,June 2021
2021-06-18T00:46:00Z,David Ryan Harris,Easy on the Eyes,167195,June 2021
2021-06-18T00:49:00Z,Donovan Woods,Clean Slate,205938,June 2021
2021-06-18T00:52:00Z,Marc Scibilia,90's (U.S. Version),191733,June 2021
2021-06-18T00:57:00Z,Penny and Sparrow,Eloise - UTAH Remix,275035,June 2021
2021-06-18T01:01:00Z,Caamp,26,235415,June 2021
2021-06-18T01:05:00Z,Jake Scott,The Mason,272293,June 2021
2021-06-18T01:09:00Z,Goghi,Wolverine,210037,June 2021
2021-06-18T01:13:00Z,Ben Rector,Brand New,243933,June 2021
2021-06-18T01:16:00Z,Levi Matthan,Honey (B),217821,June 2021
2021-06-18T01:21:00Z,CHAPPY,Colorado,267611,June 2021
2021-06-18T01:21:00Z,Sadie Hawkins,The Way You Break My Heart,17844,June 2021
2021-06-18T01:23:00Z,Susto,Daniel,158805,June 2021
2021-06-18T01:26:00Z,Ryan Warnick,Black Coffee - Unplugged,184956,June 2021
2021-06-18T01:31:00Z,The Collection,Beautiful Life,255456,June 2021
2021-06-18T01:34:00Z,Phillip Larue,Summer,232444,June 2021
2021-06-18T01:50:00Z,Caamp,Strawberries,17524,June 2021
2021-06-18T01:50:00Z,Birds of Bellwoods,Melatonin,2047,June 2021
2021-06-18T01:50:00Z,Dermot Kennedy,A closeness,1525,June 2021
2021-06-18T01:53:00Z,Birds of Bellwoods,Melatonin,179130,June 2021
2021-06-18T01:57:00Z,Dermot Kennedy,A closeness,251173,June 2021
2021-06-18T02:14:00Z,Tall Tree Tales,Calahonda,199666,June 2021
2021-06-18T02:16:00Z,Lawrence,Casualty,143893,June 2021
2021-06-18T02:20:00Z,NEEDTOBREATHE,Brother (feat. Gavin DeGraw),208205,June 2021
2021-06-18T02:23:00Z,Patrick Droney,The Wire,212268,June 2021
2021-06-18T02:25:00Z,Caamp,Common Man,133477,June 2021
2021-06-18T02:28:00Z,Judah & the Lion,Never Give Up On You,162681,June 2021
2021-06-18T02:32:00Z,firekid,WHERE MY MONEY GOES (feat. CHIKA),246493,June 2021
2021-06-18T02:33:00Z,Rookie,I Freaking Love You,43327,June 2021
2021-06-18T02:34:00Z,Fulton Lee,Call You Mine,93802,June 2021
2021-06-18T02:38:00Z,Hollow Coves,Home,202440,June 2021
2021-06-18T02:41:00Z,Hills x Hills,You Feel Like Home,201412,June 2021
2021-06-18T02:44:00Z,Jeff Pianki,Song About,219320,June 2021
2021-06-18T02:48:00Z,The Brook & The Bluff,Halfway Up - Lonely Version,223488,June 2021
2021-06-18T02:51:00Z,Spectre Jones,Surplus,210876,June 2021
2021-06-18T02:56:00Z,Ben Rector,"30,000 Feet",256933,June 2021
2021-06-18T03:00:00Z,Wyatt Donaldson,Our First Love Song,255557,June 2021
2021-06-18T03:03:00Z,Freedom Fry,Shaky Ground,192893,June 2021
2021-06-18T20:51:00Z,Todd Carey,Matthew Mcconaughey - La Felix Remix,120890,June 2021
2021-06-18T20:55:00Z,Ben Rector,Brand New,243933,June 2021
2021-06-18T20:57:00Z,John Mark Nelson,Stick Together,126093,June 2021
2021-06-18T21:02:00Z,Champagne Lane,Golden Hour,278011,June 2021
2021-06-18T21:05:00Z,Black Match,Same Old Things,201000,June 2021
2021-06-18T21:09:00Z,Sadie Hawkins,The Way You Break My Heart,251557,June 2021
2021-06-18T21:13:00Z,Caamp,Books,236094,June 2021
2021-06-18T21:17:00Z,Stephen Day,Twenty Two and Some Change,174240,June 2021
2021-06-18T21:38:00Z,CHAPPY,Colorado,49913,June 2021
2021-06-18T21:40:00Z,David Ryan Harris,Easy on the Eyes,167195,June 2021
2021-06-21T09:13:00Z,Oliver Hazard,Dandelion,70913,June 2021
2021-06-21T09:14:00Z,L.B. One,My Mother Told Me - Vikings Anthem,63910,June 2021
2021-06-21T09:15:00Z,JDanny,My Mother Told Me,110280,June 2021
2021-06-21T09:17:00Z,Nathan Evans,Wellerman - Sea Shanty,120180,June 2021
2021-06-21T09:18:00Z,The Clancy Brothers,"Beer, Beer, Beer",8420,June 2021
2021-06-21T09:18:00Z,The Clancy Brothers,Water Is Alright In Tay,17130,June 2021
2021-06-21T09:20:00Z,The Irish Rovers,Drunken Sailor,99070,June 2021
2021-06-21T09:21:00Z,Great Big Rainbow World: The Musical,Saturday's a Rugby Day,5630,June 2021
2021-06-21T09:23:00Z,Milky Chance,Colorado,7680,June 2021
2021-06-21T09:23:00Z,Matt and Kim,RARARA,7320,June 2021
2021-06-21T09:23:00Z,Lofi Fruits Music,Lofi Jazz,5060,June 2021
2021-06-21T09:23:00Z,VOILÀ,Dotted Line,10220,June 2021
2021-06-21T09:23:00Z,Alonestar,All Falls Down - Remix,10350,June 2021
2021-06-21T09:23:00Z,Wild Rivers,Amsterdam,7910,June 2021
2021-06-21T09:24:00Z,Wilderado,Surefire,3560,June 2021
2021-06-21T09:24:00Z,Wilderado,Surefire,1290,June 2021
2021-06-21T09:24:00Z,Caamp,Officer of Love,10,June 2021
2021-06-21T09:24:00Z,Dylan LeBlanc,Easy Way Out,20430,June 2021
2021-06-21T09:24:00Z,mike.,what i know,26780,June 2021
2021-06-21T09:24:00Z,Chris Stapleton,Tennessee Whiskey,12480,June 2021
2021-06-21T09:24:00Z,Joy Oladokun,jordan,13680,June 2021
2021-06-21T09:25:00Z,Caamp,No Sleep,30040,June 2021
2021-06-21T09:25:00Z,Ros Gilman,First Sunlight,16430,June 2021
2021-06-21T09:26:00Z,Jack Johnson,Better Together,5170,June 2021
2021-06-21T09:26:00Z,Lennox Lorenzo,luce della città,27400,June 2021
2021-06-21T09:26:00Z,Jack Johnson,As I Was Saying,18330,June 2021
2021-06-21T09:30:00Z,Jack Johnson,Sleep Through The Static,223400,June 2021
2021-06-21T09:33:00Z,Jack Johnson,F-Stop Blues,195141,June 2021
2021-06-21T09:37:00Z,Jack Johnson,Talk Of The Town,202360,June 2021
2021-06-21T09:41:00Z,Jack Johnson,"Red Wine, Mistakes, Mythology",243266,June 2021
2021-06-21T09:45:00Z,Jack Johnson,Go On,274813,June 2021
2021-06-21T09:47:00Z,Ziggy Marley,"Cry, Cry, Cry",124378,June 2021
2021-06-21T18:58:00Z,Ziggy Marley,"Cry, Cry, Cry",6720,June 2021
2021-06-21T19:02:00Z,Hans Williams,93,207633,June 2021
2021-06-21T19:05:00Z,Dylan Reynolds,Miss American Dream,208025,June 2021
2021-06-21T19:08:00Z,Staring in Spaces,Dance With U,177750,June 2021
2021-06-21T19:10:00Z,CAL,In the Water - Acoustic,115799,June 2021
2021-06-21T19:12:00Z,Jim Swim,Tribe,124443,June 2021
2021-06-21T19:16:00Z,Wrabel,since i was young (with kesha) - win and woo remix,228000,June 2021
2021-06-21T19:19:00Z,Kyle Reynolds,The Real Thing,193469,June 2021
2021-06-21T19:19:00Z,Checo,Colorado - Acoustic,23859,June 2021
2021-06-21T19:22:00Z,Good Old War,Every Morning,180413,June 2021
2021-06-21T19:25:00Z,Adam Doleac,Meet Me in the City,176461,June 2021
2021-06-21T19:29:00Z,NEEDTOBREATHE,Survival (feat. Drew Holcomb & Ellie Holcomb),267213,June 2021
2021-06-21T19:32:00Z,Clayton Anderson,Tennessee (Take Me Down),166254,June 2021
2021-06-21T19:37:00Z,Thunder Jackson,Caroline,270362,June 2021
2021-06-21T19:40:00Z,Pacific Radio,Katie,201280,June 2021
2021-06-21T19:43:00Z,kidgloves,Satellite (feat. Emily Brimlow),168672,June 2021
2021-06-21T19:46:00Z,Sheffield,I Will Always Find A Way,200225,June 2021
2021-06-21T19:50:00Z,Neon Trees,Animal (10th Anniversary Edition) - Acoustic,251750,June 2021
2021-06-21T19:53:00Z,Pony Bradshaw,Van Gogh,172840,June 2021
2021-06-21T19:56:00Z,benny mayne,I AIN'T SHIT,180000,June 2021
2021-06-21T20:01:00Z,Sun On Shade,Tiger Lilies,307506,June 2021
2021-06-21T20:03:00Z,Jeffers Insley,Tequila,162647,June 2021
2021-06-21T20:07:00Z,Brighton,Dreaming,212670,June 2021
2021-06-21T20:11:00Z,Michael Bernard Fitzgerald,Our River,256706,June 2021
2021-06-21T20:16:00Z,TYSHii,She Will Be Loved,308197,June 2021
2021-06-21T20:19:00Z,Boy Named Banjo,Emotions,176493,June 2021
2021-06-21T20:22:00Z,Yassin,Take My Time,192049,June 2021
2021-06-21T20:25:00Z,The Brummies,Sunshine,186679,June 2021
2021-06-21T20:29:00Z,The Head And The Heart,I Found Out,233039,June 2021
2021-06-21T20:32:00Z,Hodera,Best Intentions,224800,June 2021
2021-06-21T20:36:00Z,Daniel Allan,Stubborn,203420,June 2021
2021-06-21T20:39:00Z,Hans Williams,93,207633,June 2021
2021-06-21T20:42:00Z,Dylan Reynolds,Miss American Dream,171498,June 2021
2021-06-21T20:45:00Z,Staring in Spaces,Dance With U,177750,June 2021
2021-06-21T20:47:00Z,CAL,In the Water - Acoustic,159515,June 2021
2021-06-21T20:49:00Z,Jim Swim,Tribe,124444,June 2021
2021-06-21T20:53:00Z,Wrabel,since i was young (with kesha) - win and woo remix,228000,June 2021
2021-06-21T20:56:00Z,Kyle Reynolds,The Real Thing,193469,June 2021
2021-06-21T20:59:00Z,Checo,Colorado - Acoustic,177254,June 2021
2021-06-21T21:02:00Z,Good Old War,Every Morning,180413,June 2021
2021-06-21T21:05:00Z,Adam Doleac,Meet Me in the City,176461,June 2021
2021-06-21T21:09:00Z,NEEDTOBREATHE,Survival (feat. Drew Holcomb & Ellie Holcomb),267213,June 2021
2021-06-21T21:12:00Z,Clayton Anderson,Tennessee (Take Me Down),166254,June 2021
2021-06-21T21:16:00Z,Thunder Jackson,Caroline,270362,June 2021
2021-06-21T21:20:00Z,Pacific Radio,Katie,201280,June 2021
2021-06-21T21:22:00Z,kidgloves,Satellite (feat. Emily Brimlow),168673,June 2021
2021-06-21T21:26:00Z,Sheffield,I Will Always Find A Way,200225,June 2021
2021-06-21T21:30:00Z,Neon Trees,Animal (10th Anniversary Edition) - Acoustic,251750,June 2021
2021-06-21T21:33:00Z,Pony Bradshaw,Van Gogh,172840,June 2021
2021-06-21T21:36:00Z,benny mayne,I AIN'T SHIT,180000,June 2021
2021-06-21T21:41:00Z,Sun On Shade,Tiger Lilies,307506,June 2021
2021-06-21T21:43:00Z,Jeffers Insley,Tequila,162647,June 2021
2021-06-21T21:47:00Z,Brighton,Dreaming,212670,June 2021
2021-06-21T21:51:00Z,Michael Bernard Fitzgerald,Our River,256706,June 2021
2021-06-21T21:56:00Z,TYSHii,She Will Be Loved,308197,June 2021
2021-06-21T21:59:00Z,Boy Named Banjo,Emotions,176493,June 2021
2021-06-21T22:17:00Z,Yassin,Take My Time,192049,June 2021
2021-06-21T22:20:00Z,The Brummies,Sunshine,186679,June 2021
2021-06-21T22:24:00Z,The Head And The Heart,I Found Out,233039,June 2021
2021-06-21T22:28:00Z,Hodera,Best Intentions,224800,June 2021
2021-06-21T22:31:00Z,Daniel Allan,Stubborn,203420,June 2021
2021-06-21T22:35:00Z,Hans Williams,93,207633,June 2021
2021-06-21T22:38:00Z,Dylan Reynolds,Miss American Dream,208025,June 2021
2021-06-21T22:41:00Z,Staring in Spaces,Dance With U,177750,June 2021
2021-06-21T22:43:00Z,CAL,In the Water - Acoustic,159515,June 2021
2021-06-21T22:45:00Z,Jim Swim,Tribe,124444,June 2021
2021-06-21T22:49:00Z,Wrabel,since i was young (with kesha) - win and woo remix,228000,June 2021
2021-06-21T22:52:00Z,Kyle Reynolds,The Real Thing,193469,June 2021
2021-06-21T22:55:00Z,Checo,Colorado - Acoustic,177254,June 2021
2021-06-21T22:58:00Z,Good Old War,Every Morning,180413,June 2021
2021-06-21T23:01:00Z,Adam Doleac,Meet Me in the City,176461,June 2021
2021-06-21T23:05:00Z,NEEDTOBREATHE,Survival (feat. Drew Holcomb & Ellie Holcomb),267213,June 2021
2021-06-21T23:08:00Z,Clayton Anderson,Tennessee (Take Me Down),166254,June 2021
2021-06-22T02:51:00Z,Lukas Graham,Happy For You (feat. Hanin Dhiya),222954,June 2021
2021-06-22T02:52:00Z,Bo Burnham,Welcome to the Internet,55274,June 2021
2021-06-22T02:53:00Z,Bo Burnham,Shit,19285,June 2021
2021-06-22T02:54:00Z,Bo Burnham,Bezos II,8960,June 2021
2021-06-22T02:54:00Z,Bo Burnham,Bezos I,36470,June 2021
2021-06-22T02:54:00Z,Bo Burnham,Look Who’s Inside Again,56940,June 2021
2021-06-22T02:55:00Z,Bo Burnham,Welcome to the Internet,29910,June 2021
2021-06-22T02:59:00Z,Bo Burnham,All Eyes On Me,105760,June 2021
2021-06-22T19:39:00Z,Thunder Jackson,Caroline,270362,June 2021
2021-06-22T19:42:00Z,Pacific Radio,Katie,201280,June 2021
2021-06-22T19:45:00Z,kidgloves,Satellite (feat. Emily Brimlow),168673,June 2021
2021-06-22T19:48:00Z,Sheffield,I Will Always Find A Way,200225,June 2021
2021-06-22T19:52:00Z,Neon Trees,Animal (10th Anniversary Edition) - Acoustic,251750,June 2021
2021-06-22T19:55:00Z,Pony Bradshaw,Van Gogh,172840,June 2021
2021-06-22T19:58:00Z,benny mayne,I AIN'T SHIT,180000,June 2021
2021-06-22T20:03:00Z,Sun On Shade,Tiger Lilies,307506,June 2021
2021-06-22T20:05:00Z,Jeffers Insley,Tequila,89608,June 2021
2021-06-22T20:08:00Z,Brighton,Dreaming,212670,June 2021
2021-06-22T20:12:00Z,Michael Bernard Fitzgerald,Our River,256706,June 2021
2021-06-22T20:24:00Z,TYSHii,She Will Be Loved,308197,June 2021
2021-06-22T20:27:00Z,Boy Named Banjo,Emotions,176493,June 2021
2021-06-22T20:30:00Z,Yassin,Take My Time,192049,June 2021
2021-06-22T20:33:00Z,The Brummies,Sunshine,186679,June 2021
2021-06-22T20:37:00Z,The Head And The Heart,I Found Out,233039,June 2021
2021-06-22T20:40:00Z,Hodera,Best Intentions,224800,June 2021
2021-06-22T20:44:00Z,Daniel Allan,Stubborn,203420,June 2021
2021-06-22T20:51:00Z,Hans Williams,93,207633,June 2021
2021-06-22T20:55:00Z,Dylan Reynolds,Miss American Dream,208025,June 2021
2021-06-22T20:58:00Z,Staring in Spaces,Dance With U,177750,June 2021
2021-06-22T21:00:00Z,CAL,In the Water - Acoustic,159515,June 2021
2021-06-22T21:02:00Z,Jim Swim,Tribe,124444,June 2021
2021-06-22T21:06:00Z,Wrabel,since i was young (with kesha) - win and woo remix,228000,June 2021
2021-06-23T15:01:00Z,Kyle Reynolds,The Real Thing,130195,June 2021
2021-06-23T15:01:00Z,Checo,Colorado - Acoustic,33877,June 2021
2021-06-23T15:04:00Z,Good Old War,Every Morning,180413,June 2021
2021-06-23T15:05:00Z,Adam Doleac,Meet Me in the City,23989,June 2021
2021-06-23T15:09:00Z,NEEDTOBREATHE,Survival (feat. Drew Holcomb & Ellie Holcomb),267213,June 2021
2021-06-23T15:12:00Z,Clayton Anderson,Tennessee (Take Me Down),166254,June 2021
2021-06-23T15:16:00Z,Thunder Jackson,Caroline,270362,June 2021
2021-06-23T15:20:00Z,Pacific Radio,Katie,201280,June 2021
2021-06-23T15:22:00Z,kidgloves,Satellite (feat. Emily Brimlow),168672,June 2021
2021-06-23T15:26:00Z,Sheffield,I Will Always Find A Way,200225,June 2021
2021-06-23T15:27:00Z,Neon Trees,Animal (10th Anniversary Edition) - Acoustic,87605,June 2021
2021-06-23T15:30:00Z,Pony Bradshaw,Van Gogh,172840,June 2021
2021-06-23T15:33:00Z,benny mayne,I AIN'T SHIT,180000,June 2021
2021-06-23T21:31:00Z,Sun On Shade,Tiger Lilies,65375,June 2021
2021-06-23T21:45:00Z,Jeffers Insley,Tequila,122648,June 2021
2021-06-23T21:45:00Z,Brighton,Dreaming,10848,June 2021
2021-06-23T21:49:00Z,KALEO,Brother Run Fast,223843,June 2021
2021-06-23T21:56:00Z,Great Caesar,Jolene,252240,June 2021
2021-06-23T21:59:00Z,Clay Finnesand,R.G.T.,201480,June 2021
2021-06-23T22:03:00Z,Judah & the Lion,Spirit,204150,June 2021
2021-06-23T22:07:00Z,Group Project,M.C.K.,236291,June 2021
2021-06-23T22:10:00Z,KALEO,Skinny,222316,June 2021
2021-06-23T22:15:00Z,Mumford & Sons,I Will Wait,276720,June 2021
2021-06-23T22:18:00Z,Shag Rock,Sunbleached Girl,177466,June 2021
2021-06-23T22:22:00Z,Dermot Kennedy,A closeness,251173,June 2021
2021-06-23T22:25:00Z,Vance Joy,Lay It on Me,215493,June 2021
2021-06-23T22:28:00Z,The Band CAMINO,Crying Over You,178949,June 2021
2021-06-23T22:32:00Z,John Louis,The South,1780,June 2021
2021-06-23T22:32:00Z,John Louis,The South,198577,June 2021
2021-06-23T22:32:00Z,Twenty One Pilots,Chlorine,22280,June 2021
2021-06-23T22:36:00Z,Sumbuck,Change is Fine,228702,June 2021
2021-06-23T22:46:00Z,Joe Kaplow,Allison,20087,June 2021
2021-06-23T22:50:00Z,Family of the Year,Hero,190280,June 2021
